"id","industry","name","description","logourl","bannerUrl","count","inserted_date"
"1726","25","Ramoji Film City",,,,"0","2024-07-23 15:58:35"
"1727","25","Mumbai Film City",,,,"0","2024-07-23 15:58:35"
"1728","25","Snow World",,,,"0","2024-07-23 15:58:35"
"1729","25","Aquamagica",,,,"0","2024-07-23 15:58:35"
"1730","25","Kingdom of Dreams",,,,"0","2024-07-23 15:58:35"
"1731","25","Jumpking India",,,,"0","2024-07-23 15:58:35"
"1732","25","Bangalore Palace",,,,"0","2024-07-23 15:58:35"
"1733","25","The Great Escape Water Park",,,,"0","2024-07-23 15:58:35"
"1734","25","Dream World",,,,"0","2024-07-23 15:58:35"
"1735","25","Adventure Island",,,,"0","2024-07-23 15:58:35"
"1736","25","Smaaash",,,,"0","2024-07-23 15:58:35"
"1737","25","Lalitha Mahal Palace",,,,"0","2024-07-23 15:58:35"
"1738","25","VGP Golden Beach",,,,"0","2024-07-23 15:58:35"
"1739","25","Club Mahindra Holidays",,,,"0","2024-07-23 15:58:35"
"1740","25","ITC Hotels (Leisure)",,,,"0","2024-07-23 15:58:35"
"1741","25","The Oberoi Group (Leisure)",,,,"0","2024-07-23 15:58:35"
"1742","25","Marriott International (Leisure)",,,,"0","2024-07-23 15:58:35"
"1743","25","Taj Hotels (Leisure)",,,,"0","2024-07-23 15:58:35"
"1744","25","Holiday Inn",,,,"0","2024-07-23 15:58:35"
"1745","25","Radisson Blu",,,,"0","2024-07-23 15:58:35"
"1746","25","Hyatt Hotels",,,,"0","2024-07-23 15:58:35"
"1747","25","Jungle Safari",,,,"0","2024-07-23 15:58:35"
"1748","25","Bangalore Golf Club",,,,"0","2024-07-23 15:58:35"
"1749","25","Kolkata Golf Club",,,,"0","2024-07-23 15:58:35"
"1750","25","Delhi Golf Club",,,,"0","2024-07-23 15:58:35"
"1751","25","Golf Club of India",,,,"0","2024-07-23 15:58:35"
"1752","25","Recreational Sports Club",,,,"0","2024-07-23 15:58:35"
"1753","25","Mumbai Country Club",,,,"0","2024-07-23 15:58:35"
"1754","25","Edelweiss Golf & Country Club",,,,"0","2024-07-23 15:58:35"
"1755","25","Kochi International Club",,,,"0","2024-07-23 15:58:35"
"1756","25","Club de Monaco",,,,"0","2024-07-23 15:58:35"
"1757","25","La Riviera",,,,"0","2024-07-23 15:58:35"
"1758","25","The Leela Palace",,,,"0","2024-07-23 15:58:35"
"1759","25","Sheraton Hotels",,,,"0","2024-07-23 15:58:35"
"1760","25","The Lalit Suri Hospitality Group",,,,"0","2024-07-23 15:58:35"
"1761","25","Gokarting (Kari Motor Speedway)",,,,"0","2024-07-23 15:58:35"
"1762","25","Outdoor Adventure (Bison Trails)",,,,"0","2024-07-23 15:58:35"
"1763","25","Miracle Leisure",,,,"0","2024-07-23 15:58:35"
"1764","25","Palladium Leisure",,,,"0","2024-07-23 15:58:35"
"1765","25","Leisure Valley Park",,,,"0","2024-07-23 15:58:35"
"1766","25","Amusement Parks India",,,,"0","2024-07-23 15:58:35"
"1767","25","Nivia Sports",,,,"0","2024-07-23 15:58:35"
"1768","25","Adidas India",,,,"0","2024-07-23 15:58:35"
"1769","25","Nike India ",,,,"0","2024-07-23 15:58:35"
"1770","25","Puma India ",,,,"0","2024-07-23 15:58:35"
"1771","25","Reebok India",,,,"0","2024-07-23 15:58:35"
"1772","25","Decathlon India",,,,"0","2024-07-23 15:58:35"
"1773","25","Under Armour India",,,,"0","2024-07-23 15:58:35"
"1774","25","Skechers India",,,,"0","2024-07-23 15:58:35"
"1775","25","Bata India",,,,"0","2024-07-23 15:58:35"
"1776","25","Wilson Sporting Goods",,,,"0","2024-07-23 15:58:35"
"1777","25","Khelmart",,,,"0","2024-07-23 15:58:35"
"1778","25","Spartan Sports",,,,"0","2024-07-23 15:58:35"
"1779","25","Cosco India",,,,"0","2024-07-23 15:58:35"
"1780","25","Tata Sports",,,,"0","2024-07-23 15:58:35"
"1781","25","Indian Sports Federation",,,,"0","2024-07-23 15:58:35"
"1782","25","Sports Authority of India (SAI)",,,,"0","2024-07-23 15:58:35"
"1783","25","Dynamik Sports - dynamiksports.in",,,,"0","2024-07-23 15:58:35"
"1784","25","Proline India",,,,"0","2024-07-23 15:58:35"
"1785","25","AeroSports",,,,"0","2024-07-23 15:58:35"
"1786","25","Sunsport",,,,"0","2024-07-23 15:58:35"
"1787","25","Gosports",,,,"0","2024-07-23 15:58:35"
"1788","25","Topper Sports",,,,"0","2024-07-23 15:58:35"
"1789","25","Sports365",,,,"0","2024-07-23 15:58:35"
"1790","25","Sporting Goods Company",,,,"0","2024-07-23 15:58:35"
"1791","25","Cricket Shop ",,,,"0","2024-07-23 15:58:35"
"1792","25","Gully Sports",,,,"0","2024-07-23 15:58:35"
"1793","25","Sporty ",,,,"0","2024-07-23 15:58:35"
"1794","25","Athletics Hub ",,,,"0","2024-07-23 15:58:35"
"1795","25","Fit India Sports",,,,"0","2024-07-23 15:58:35"
"1796","25","Sporting Goods Enterprises",,,,"0","2024-07-23 15:58:35"
"1797","25","The Sports Club ",,,,"0","2024-07-23 15:58:35"
"1798","25","Elite Sports",,,,"0","2024-07-23 15:58:35"
"1799","25","Champions Sports",,,,"0","2024-07-23 15:58:35"
"1800","25","Play More",,,,"0","2024-07-23 15:58:35"
"1801","25","ProSports",,,,"0","2024-07-23 15:58:35"
"1802","25","Sports Mart",,,,"0","2024-07-23 15:58:35"
"1803","25","TopSpin Sports ",,,,"0","2024-07-23 15:58:35"
"1804","25","PowerPlay",,,,"0","2024-07-23 15:58:35"
"1805","25","Field Sports",,,,"0","2024-07-23 15:58:35"
"1806","25","Precision Sports",,,,"0","2024-07-23 15:58:35"
"1807","25","Active Sports ",,,,"0","2024-07-23 15:58:35"
"1808","25","NextGen Sports",,,,"0","2024-07-23 15:58:35"
"1809","25","AllStar Sports",,,,"0","2024-07-23 15:58:35"
"1810","25","Elite Fitness",,,,"0","2024-07-23 15:58:35"
"1811","25","Greenfield Sports",,,,"0","2024-07-23 15:58:35"
"1812","25","Peak Sports",,,,"0","2024-07-23 15:58:35"
"1813","25","Star Sports India",,,,"0","2024-07-23 15:58:35"
"1814","25","Sporty Shoes",,,,"0","2024-07-23 15:58:35"
"1815","25","Action Sports ",,,,"0","2024-07-23 15:58:35"
"1816","25","Sports King ",,,,"0","2024-07-23 15:58:35"
"1817","26","Indian Space Research Organisation (ISRO)",,,,"0","2024-07-23 15:58:35"
"1818","26","Defence Research and Development Organisation (DRDO)",,,,"0","2024-07-23 15:58:35"
"1819","26","Council of Scientific and Industrial Research (CSIR)",,,,"0","2024-07-23 15:58:35"
"1820","26","Tata Consultancy Services (TCS) Research",,,,"0","2024-07-23 15:58:35"
"1821","26","Infosys Labs",,,,"0","2024-07-23 15:58:35"
"1822","26","Wipro Technologies Research",,,,"0","2024-07-23 15:58:35"
"1823","26","IBM Research India",,,,"0","2024-07-23 15:58:35"
"1824","26","Microsoft Research India",,,,"0","2024-07-23 15:58:35"
"1825","26","Adobe Research India",,,,"0","2024-07-23 15:58:35"
"1826","26","Qualcomm India",,,,"0","2024-07-23 15:58:35"
"1827","26","Intel India",,,,"0","2024-07-23 15:58:35"
"1828","26","Samsung Research Institute India",,,,"0","2024-07-23 15:58:35"
"1829","26","Hindustan Aeronautics Limited (HAL) R&D",,,,"0","2024-07-23 15:58:35"
"1830","26","Bharat Electronics Limited (BEL) R&D",,,,"0","2024-07-23 15:58:35"
"1831","26","Nuclear Power Corporation of India Limited (NPCIL)",,,,"0","2024-07-23 15:58:35"
"1832","26","National Chemical Laboratory (NCL)",,,,"0","2024-07-23 15:58:35"
"1833","26","Indian Institute of Science (IISc)",,,,"0","2024-07-23 15:58:35"
"1834","26","Indian Institute of Technology (IIT) R&D",,,,"0","2024-07-23 15:58:35"
"1835","26","BioCon Research",,,,"0","2024-07-23 15:58:35"
"1836","26","Dr. Reddy’s Laboratories R&D",,,,"0","2024-07-23 15:58:35"
"1837","26","Cipla R&D",,,,"0","2024-07-23 15:58:35"
"1838","26","Sun Pharmaceutical Industries R&D",,,,"0","2024-07-23 15:58:35"
"1839","26","Amara Raja Batteries R&D",,,,"0","2024-07-23 15:58:35"
"1840","26","Reliance Industries Limited R&D",,,,"0","2024-07-23 15:58:35"
"1841","26","Hindustan Unilever R&D",,,,"0","2024-07-23 15:58:35"
"1842","26","ITC Limited R&D",,,,"0","2024-07-23 15:58:35"
"1843","26","Godrej Consumer Products R&D",,,,"0","2024-07-23 15:58:35"
"1844","26","Tata Steel R&D",,,,"0","2024-07-23 15:58:35"
"1845","26","Jindal Steel & Power Ltd. R&D",,,,"0","2024-07-23 15:58:35"
"1846","26","Mahindra & Mahindra R&D",,,,"0","2024-07-23 15:58:35"
"1847","26","Bharat Forge R&D",,,,"0","2024-07-23 15:58:35"
"1848","26","Tech Mahindra R&D",,,,"0","2024-07-23 15:58:35"
"1849","26","Zoho R&D",,,,"0","2024-07-23 15:58:35"
"1850","26","Tata Motors R&D",,,,"0","2024-07-23 15:58:35"
"1851","26","Forbes Marshall R&D",,,,"0","2024-07-23 15:58:35"
"1852","26","Larsen & Toubro (L&T) R&D",,,,"0","2024-07-23 15:58:35"
"1853","26","HCL Technologies R&D",,,,"0","2024-07-23 15:58:35"
"1854","26","KPIT Technologies R&D",,,,"0","2024-07-23 15:58:35"
"1855","26","Wockhardt R&D",,,,"0","2024-07-23 15:58:35"
"1856","26","Glenmark Pharmaceuticals R&D",,,,"0","2024-07-23 15:58:35"
"1857","26","CureMetrix",,,,"0","2024-07-23 15:58:35"
"1858","26","Niramai Health Analytix",,,,"0","2024-07-23 15:58:35"
"1859","26","Arya.ai",,,,"0","2024-07-23 15:58:35"
"1860","26","Quantiphi",,,,"0","2024-07-23 15:58:35"
"1861","26","Fractal Analytics",,,,"0","2024-07-23 15:58:35"
"1862","26","LatentView Analytics",,,,"0","2024-07-23 15:58:35"
"1863","26","Mu Sigma",,,,"0","2024-07-23 15:58:35"
"1864","26","Sigtuple",,,,"0","2024-07-23 15:58:35"
"1865","26","Zebra Medical Vision",,,,"0","2024-07-23 15:58:35"
"1866","26","Omdena",,,,"0","2024-07-23 15:58:35"
"1867","27","Zomato",,,,"0","2024-07-23 15:58:35"
"1868","27","Swiggy",,,,"0","2024-07-23 15:58:35"
"1869","27","Ola",,,,"0","2024-07-23 15:58:35"
"1870","27","Uber India",,,,"0","2024-07-23 15:58:35"
"1871","27","Paytm",,,,"0","2024-07-23 15:58:35"
"1872","27","PhonePe",,,,"0","2024-07-23 15:58:35"
"1873","27","Razorpay",,,,"0","2024-07-23 15:58:35"
"1874","27","Freshworks",,,,"0","2024-07-23 15:58:35"
"1875","27","Zerodha",,,,"0","2024-07-23 15:58:35"
"1876","27","Byju's",,,,"0","2024-07-23 15:58:35"
"1877","27","Unacademy",,,,"0","2024-07-23 15:58:35"
"1878","27","CRED",,,,"0","2024-07-23 15:58:35"
"1879","27","Groww",,,,"0","2024-07-23 15:58:35"
"1880","27","Upstox",,,,"0","2024-07-23 15:58:35"
"1881","27","Nykaa",,,,"0","2024-07-23 15:58:35"
"1882","27","BigBasket",,,,"0","2024-07-23 15:58:35"
"1883","27","Delhivery",,,,"0","2024-07-23 15:58:35"
"1884","27","Urban Company",,,,"0","2024-07-23 15:58:35"
"1885","27","Dream11",,,,"0","2024-07-23 15:58:35"
"1886","27","Myntra",,,,"0","2024-07-23 15:58:35"
"1887","27","Lenskart",,,,"0","2024-07-23 15:58:35"
"1888","27","PolicyBazaar",,,,"0","2024-07-23 15:58:35"
"1889","27","HealthifyMe",,,,"0","2024-07-23 15:58:35"
"1890","27","Acko",,,,"0","2024-07-23 15:58:35"
"1891","27","Rivigo",,,,"0","2024-07-23 15:58:35"
"1892","27","Oyo Rooms",,,,"0","2024-07-23 15:58:35"
"1893","27","BlackBuck",,,,"0","2024-07-23 15:58:35"
"1894","27","Gojek",,,,"0","2024-07-23 15:58:35"
"1895","27","SpiceJet",,,,"0","2024-07-23 15:58:35"
"1896","27","HomeLane",,,,"0","2024-07-23 15:58:35"
"1897","27","Pine Labs",,,,"0","2024-07-23 15:58:35"
"1898","27","Quikr",,,,"0","2024-07-23 15:58:35"
"1899","27","Sulekha",,,,"0","2024-07-23 15:58:35"
"1900","27","PharmEasy",,,,"0","2024-07-23 15:58:35"
"1901","27","1mg",,,,"0","2024-07-23 15:58:35"
"1902","27","Cure.fit",,,,"0","2024-07-23 15:58:35"
"1903","27","Vedantu",,,,"0","2024-07-23 15:58:35"
"1904","27","Saarthi Pedagogy",,,,"0","2024-07-23 15:58:35"
"1905","27","Haptik",,,,"0","2024-07-23 15:58:35"
"1906","27","CashKaro",,,,"0","2024-07-23 15:58:35"
"1907","27","CarDekho",,,,"0","2024-07-23 15:58:35"
"1908","27","Cogoport",,,,"0","2024-07-23 15:58:35"
"1909","27","MedLife",,,,"0","2024-07-23 15:58:35"
"1910","27","Lalamove",,,,"0","2024-07-23 15:58:35"
"1911","27","Turtlemint",,,,"0","2024-07-23 15:58:35"
"1912","27","Indus Valley",,,,"0","2024-07-23 15:58:35"
"1913","27","Cashify",,,,"0","2024-07-23 15:58:35"
"1914","27","Mojo Networks",,,,"0","2024-07-23 15:58:35"
"1915","27","Innov8",,,,"0","2024-07-23 15:58:35"
"1916","27","MobiKwik",,,,"0","2024-07-23 15:58:35"
"1917","27","Zolve",,,,"0","2024-07-23 15:58:35"
"1918","27","Testbook",,,,"0","2024-07-23 15:58:35"
"1919","27","Bira 91",,,,"0","2024-07-23 15:58:35"
"1920","27","Fynd",,,,"0","2024-07-23 15:58:35"
"1921","27","PayU",,,,"0","2024-07-23 15:58:35"
"1922","27","Truecaller",,,,"0","2024-07-23 15:58:35"
"1923","27","Ather Energy",,,,"0","2024-07-23 15:58:35"
"1924","27","Simple Energy",,,,"0","2024-07-23 15:58:35"
"1925","27","Xiaomi India",,,,"0","2024-07-23 15:58:35"
"1926","27","Udaan",,,,"0","2024-07-23 15:58:35"
"1927","27","Flock",,,,"0","2024-07-23 15:58:35"
"1928","27","Tata Neu",,,,"0","2024-07-23 15:58:35"
"1929","27","Turing Labs",,,,"0","2024-07-23 15:58:35"
"1930","27","Wingify",,,,"0","2024-07-23 15:58:35"
"1931","27","Locus.sh",,,,"0","2024-07-23 15:58:35"
"1932","27","Jungle Ventures",,,,"0","2024-07-23 15:58:35"
"1933","27","Zomato Gold",,,,"0","2024-07-23 15:58:35"
"1934","27","Rupi",,,,"0","2024-07-23 15:58:35"
"1935","27","CleverTap",,,,"0","2024-07-23 15:58:35"
"1936","27","NeoGroup",,,,"0","2024-07-23 15:58:35"
"1937","27","Niramai",,,,"0","2024-07-23 15:58:35"
"1938","27","Wysa",,,,"0","2024-07-23 15:58:35"
"1939","27","Pando",,,,"0","2024-07-23 15:58:35"
"1940","27","Scribble Data",,,,"0","2024-07-23 15:58:35"
"1941","27","LendBox",,,,"0","2024-07-23 15:58:35"
"1942","27","Urban Ladder",,,,"0","2024-07-23 15:58:35"
"1943","27","Toppr",,,,"0","2024-07-23 15:58:35"
"1944","27","LBB (Little Black Book)",,,,"0","2024-07-23 15:58:35"
"1945","27","Trell",,,,"0","2024-07-23 15:58:35"
"1946","27","MyGate",,,,"0","2024-07-23 15:58:35"
"1947","27","Khatabook",,,,"0","2024-07-23 15:58:35"
"1948","27","Entropik Tech",,,,"0","2024-07-23 15:58:35"
"1949","27","Instamojo",,,,"0","2024-07-23 15:58:35"
"1950","27","SirionLabs",,,,"0","2024-07-23 15:58:35"
"1951","27","Bharti Airtel (Startups)",,,,"0","2024-07-23 15:58:35"
"1952","27","AgroStar",,,,"0","2024-07-23 15:58:35"
"1953","27","Moglix",,,,"0","2024-07-23 15:58:35"
"1954","27","LimeRoad",,,,"0","2024-07-23 15:58:35"
"1955","27","Kissht",,,,"0","2024-07-23 15:58:35"
"1956","27","Scribe",,,,"0","2024-07-23 15:58:35"
"1957","28","Bharti Airtel",,,,"0","2024-07-23 15:58:35"
"1958","28","Reliance Jio Infocomm Limited",,,,"0","2024-07-23 15:58:35"
"1959","28","Vodafone Idea Limited (Vi)",,,,"0","2024-07-23 15:58:35"
"1960","28","BSNL (Bharat Sanchar Nigam Limited)",,,,"0","2024-07-23 15:58:35"
"1961","28","MTNL (Mahanagar Telephone Nigam Limited)",,,,"0","2024-07-23 15:58:35"
"1962","28","Tata Communications",,,,"0","2024-07-23 15:58:35"
"1963","28","Tata Teleservices",,,,"0","2024-07-23 15:58:35"
"1964","28","Airtel Business",,,,"0","2024-07-23 15:58:35"
"1965","28","Reliance Communications",,,,"0","2024-07-23 15:58:35"
"1966","28","Sify Technologies",,,,"0","2024-07-23 15:58:35"
"1967","28","ACT Fibernet",,,,"0","2024-07-23 15:58:35"
"1968","28","Spectra",,,,"0","2024-07-23 15:58:35"
"1969","28","Hathway Cable & Datacom Limited",,,,"0","2024-07-23 15:58:35"
"1970","28","Den Networks Limited",,,,"0","2024-07-23 15:58:35"
"1971","28","You Broadband",,,,"0","2024-07-23 15:58:35"
"1972","28","Tikona Infinet Limited",,,,"0","2024-07-23 15:58:35"
"1973","28","Nextra Teleservices",,,,"0","2024-07-23 15:58:35"
"1974","28","RailTel Corporation of India",,,,"0","2024-07-23 15:58:35"
"1975","28","MTS India (Sistema Shyam Teleservices)",,,,"0","2024-07-23 15:58:35"
"1976","28","QuadGen Wireless Solutions",,,,"0","2024-07-23 15:58:35"
"1977","28","Aircel (defunct)",,,,"0","2024-07-23 15:58:35"
"1978","28","Spice Telecom (defunct)",,,,"0","2024-07-23 15:58:35"
"1979","28","Telenor India (merged with Bharti Airtel)",,,,"0","2024-07-23 15:58:35"
"1980","28","Shyam Telecom",,,,"0","2024-07-23 15:58:35"
"1981","28","HFCL (Himachal Futuristic Communications Limited)",,,,"0","2024-07-23 15:58:35"
"1982","28","Sterlite Technologies",,,,"0","2024-07-23 15:58:35"
"1983","28","Tejas Networks",,,,"0","2024-07-23 15:58:35"
"1984","28","OnMobile Global Limited",,,,"0","2024-07-23 15:58:35"
"1985","28","Tech Mahindra (Telecom Solutions)",,,,"0","2024-07-23 15:58:35"
"1986","28","Wipro (Telecom Services)",,,,"0","2024-07-23 15:58:35"
"1987","28","Infosys (Telecom Services)",,,,"0","2024-07-23 15:58:35"
"1988","28","Bharti Infratel (now Indus Towers)",,,,"0","2024-07-23 15:58:35"
"1989","28","Indus Towers",,,,"0","2024-07-23 15:58:35"
"1990","28","American Tower Corporation (India)",,,,"0","2024-07-23 15:58:35"
"1991","28","Tower Vision India",,,,"0","2024-07-23 15:58:35"
"1992","28","GTL Infrastructure Limited",,,,"0","2024-07-23 15:58:35"
"1993","28","Viom Networks (merged with ATC)",,,,"0","2024-07-23 15:58:35"
"1994","28","Ozone Networks",,,,"0","2024-07-23 15:58:35"
"1995","28","Tikona Broadband",,,,"0","2024-07-23 15:58:35"
"1996","28","Tikona Wireless Broadband",,,,"0","2024-07-23 15:58:35"
"1997","28","Netplus Broadband",,,,"0","2024-07-23 15:58:35"
"1998","28","Atria Convergence Technologies",,,,"0","2024-07-23 15:58:35"
"1999","28","Microsense Networks",,,,"0","2024-07-23 15:58:35"
"2000","28","RailWire",,,,"0","2024-07-23 15:58:35"
"2001","28","Connect Broadband",,,,"0","2024-07-23 15:58:35"
"2002","28","Excitel Broadband",,,,"0","2024-07-23 15:58:35"
"2003","28","Asianet Broadband",,,,"0","2024-07-23 15:58:35"
"2004","28","DD Free Dish",,,,"0","2024-07-23 15:58:35"
"2005","28","Videocon Telecommunications (defunct)",,,,"0","2024-07-23 15:58:35"
"2006","28","VSNL (Videsh Sanchar Nigam Limited",,,,"0","2024-07-23 15:58:35"
"2007","29","Arvind Ltd.",,,,"0","2024-07-23 15:58:35"
"2008","29","Raymond Ltd.",,,,"0","2024-07-23 15:58:35"
"2009","29","Vardhman Textiles Ltd.",,,,"0","2024-07-23 15:58:35"
"2010","29","Welspun India Ltd.",,,,"0","2024-07-23 15:58:35"
"2011","29","Bombay Dyeing & Manufacturing Co. Ltd.",,,,"0","2024-07-23 15:58:35"
"2012","29","Textiles Committee",,,,"0","2024-07-23 15:58:35"
"2013","29","Indo Count Industries Ltd.",,,,"0","2024-07-23 15:58:35"
"2014","29","Page Industries Ltd. (Jockey)",,,,"0","2024-07-23 15:58:35"
"2015","29","Trident Ltd.",,,,"0","2024-07-23 15:58:35"
"2016","29","KPR Mills Ltd.",,,,"0","2024-07-23 15:58:35"
"2017","29","Sutlej Textiles and Industries Ltd.",,,,"0","2024-07-23 15:58:35"
"2018","29","Lakshmi Mills Company Ltd.",,,,"0","2024-07-23 15:58:35"
"2019","29","Alok Industries Ltd.",,,,"0","2024-07-23 15:58:35"
"2020","29","Gokaldas Exports Ltd.",,,,"0","2024-07-23 15:58:35"
"2021","29","Madura Fashion & Lifestyle",,,,"0","2024-07-23 15:58:35"
"2022","29","Zodiac Clothing Co. Ltd.",,,,"0","2024-07-23 15:58:35"
"2023","29","Tata International Ltd.",,,,"0","2024-07-23 15:58:35"
"2024","29","Sree Mookambika Textiles",,,,"0","2024-07-23 15:58:35"
"2025","29","Ginni Filaments Ltd.",,,,"0","2024-07-23 15:58:35"
"2026","29","Rajapalayam Mills Ltd.",,,,"0","2024-07-23 15:58:35"
"2027","29","Kothari Sugars & Chemicals Ltd.",,,,"0","2024-07-23 15:58:35"
"2028","29","Pernia’s Pop-Up Shop",,,,"0","2024-07-23 15:58:35"
"2029","29","Shahi Exports Pvt. Ltd.",,,,"0","2024-07-23 15:58:35"
"2030","29","Rupa & Company Ltd.",,,,"0","2024-07-23 15:58:35"
"2031","29","J.K. Organisation",,,,"0","2024-07-23 15:58:35"
"2032","29","Siyaram Silk Mills Ltd.",,,,"0","2024-07-23 15:58:35"
"2033","29","Gini & Jony Ltd.",,,,"0","2024-07-23 15:58:35"
"2034","29","S. Kumar's Nationwide Ltd.",,,,"0","2024-07-23 15:58:35"
"2035","29","JBF Industries Ltd.",,,,"0","2024-07-23 15:58:35"
"2036","29","Baba Arts Ltd.",,,,"0","2024-07-23 15:58:35"
"2037","29","Indo Rama Synthetics Ltd.",,,,"0","2024-07-23 15:58:35"
"2038","29","Omkar Textile",,,,"0","2024-07-23 15:58:35"
"2039","29","Liva Fluid Fashion",,,,"0","2024-07-23 15:58:35"
"2040","29","Aditya Birla Fashion & Retail Ltd.",,,,"0","2024-07-23 15:58:35"
"2041","29","Pantaloons Fashion & Retail Ltd.",,,,"0","2024-07-23 15:58:35"
"2042","29","Himatsingka Seide Ltd.",,,,"0","2024-07-23 15:58:35"
"2043","29","Mafatlal Industries Ltd.",,,,"0","2024-07-23 15:58:35"
"2044","29","Vishal Fabrics Ltd.",,,,"0","2024-07-23 15:58:35"
"2045","29","Gokaldas Images Ltd.",,,,"0","2024-07-23 15:58:35"
"2046","29","Sangam India Ltd.",,,,"0","2024-07-23 15:58:35"
"2047","29","Ravi Textiles Ltd.",,,,"0","2024-07-23 15:58:35"
"2048","29","Nahar Spinning Mills Ltd.","The company Nahar Spinning Mills was established in 1980 and has shown tremendous growth in manufacture and export of woollen/cotton hosiery, knitwears & woollen textiles, which enabled the company to earn the recognition as an “Export House” followed by a “Recognized Trading House” by the Government of India",,"https://www.connect.in/backend/uploads/companies/nahar-1729864147332.jfif","0","2024-07-23 15:58:35"
"2049","29","Madhura Garments",,,,"0","2024-07-23 15:58:35"
"2050","29","Silver Spark Apparel Ltd.",,,,"0","2024-07-23 15:58:35"
"2051","29","Jindal Worldwide Ltd.",,,,"0","2024-07-23 15:58:35"
"2052","29","Bhilwara Spinners Ltd.",,,,"0","2024-07-23 15:58:35"
"2053","29","Hindustan National Glass & Industries Ltd.",,,,"0","2024-07-23 15:58:35"
"2054","29","Yarn & Cotton Mills Ltd.",,,,"0","2024-07-23 15:58:35"
"2055","29","Prem Textiles Ltd.",,,,"0","2024-07-23 15:58:35"
"2056","29","Texmaco Ltd.",,,,"0","2024-07-23 15:58:35"
"2057","30","Indian Railways",,,,"0","2024-07-23 15:58:35"
"2058","30","Air India",,,,"0","2024-07-23 15:58:35"
"2059","30","IndiGo",,,,"0","2024-07-23 15:58:35"
"2060","30","SpiceJet",,,,"0","2024-07-23 15:58:35"
"2061","30","GoAir",,,,"0","2024-07-23 15:58:35"
"2062","30","Vistara",,,,"0","2024-07-23 15:58:35"
"2063","30","AirAsia India",,,,"0","2024-07-23 15:58:35"
"2064","30","Jet Airways",,,,"0","2024-07-23 15:58:35"
"2065","30","Blue Dart Express Ltd.",,,,"0","2024-07-23 15:58:35"
"2066","30","DTDC Courier & Cargo Ltd.",,,,"0","2024-07-23 15:58:35"
"2067","30","Gati Ltd.",,,,"0","2024-07-23 15:58:35"
"2068","30","Tata Motors",,,,"0","2024-07-23 15:58:35"
"2069","30","Mahindra & Mahindra Ltd.",,,,"0","2024-07-23 15:58:35"
"2070","30","Ashok Leyland Ltd.",,,,"0","2024-07-23 15:58:35"
"2071","30","Eicher Motors Ltd.",,,,"0","2024-07-23 15:58:35"
"2072","30","Swaraj Mazda Ltd.",,,,"0","2024-07-23 15:58:35"
"2073","30","Bharat Benz",,,,"0","2024-07-23 15:58:35"
"2074","30","Ola Cabs",,,,"0","2024-07-23 15:58:35"
"2075","30","Uber India",,,,"0","2024-07-23 15:58:35"
"2076","30","MakeMyTrip Ltd.",,,,"0","2024-07-23 15:58:35"
"2077","30","Cleartrip Pvt. Ltd.",,,,"0","2024-07-23 15:58:35"
"2078","30","Yatra Online Pvt. Ltd.",,,,"0","2024-07-23 15:58:35"
"2079","30","Travelguru",,,,"0","2024-07-23 15:58:35"
"2080","30","Goibibo",,,,"0","2024-07-23 15:58:35"
"2081","30","RedBus",,,,"0","2024-07-23 15:58:35"
"2082","30","SOTC Travel",,,,"0","2024-07-23 15:58:35"
"2083","30","Thomas Cook India Ltd.",,,,"0","2024-07-23 15:58:35"
"2084","30","Cox & Kings Ltd.",,,,"0","2024-07-23 15:58:35"
"2085","30","RBL Bank Ltd.",,,,"0","2024-07-23 15:58:35"
"2086","30","IRCTC (Indian Railway Catering and Tourism Corporation)",,,,"0","2024-07-23 15:58:35"
"2087","30","BLS International Services Ltd.",,,,"0","2024-07-23 15:58:35"
"2088","30","KTC Group",,,,"0","2024-07-23 15:58:35"
"2089","30","Shree Ganesh Logistics",,,,"0","2024-07-23 15:58:35"
"2090","30","VRL Logistics Ltd.",,,,"0","2024-07-23 15:58:35"
"2091","30","SRS Travels",,,,"0","2024-07-23 15:58:35"
"2092","30","KSRTC (Karnataka State Road Transport Corporation)",,,,"0","2024-07-23 15:58:35"
"2093","30","MSRTC (Maharashtra State Road Transport Corporation)",,,,"0","2024-07-23 15:58:35"
"2094","30","UPSRTC (Uttar Pradesh State Road Transport Corporation)",,,,"0","2024-07-23 15:58:35"
"2095","30","DTC (Delhi Transport Corporation)",,,,"0","2024-07-23 15:58:35"
"2096","30","HRTC (Himachal Road Transport Corporation)",,,,"0","2024-07-23 15:58:35"
"2097","30","APRTC (Andhra Pradesh Road Transport Corporation)",,,,"0","2024-07-23 15:58:35"
"2098","30","TSRTC (Telangana State Road Transport Corporation)",,,,"0","2024-07-23 15:58:35"
"2099","30","PVR Cinemas",,,,"0","2024-07-23 15:58:35"
"2100","30","Inox Leisure Ltd.",,,,"0","2024-07-23 15:58:35"
"2101","30","Lemon Tree Hotels",,,,"0","2024-07-23 15:58:35"
"2102","30","Radisson Hotels",,,,"0","2024-07-23 15:58:35"
"2103","30","The Taj Hotels",,,,"0","2024-07-23 15:58:35"
"2104","30","ITC Hotels",,,,"0","2024-07-23 15:58:35"
"2105","30","The Oberoi Group",,,,"0","2024-07-23 15:58:35"
"2106","30","JW Marriott",,,,"0","2024-07-23 15:58:35"
"2107","31","Tata Trusts",,,,"0","2024-07-23 15:58:33"
